Address_Id,Customer_Id,Address_Line_1,Address_Line_2,Address_Line_3,Address_Line_4,Town_City,State_Country_Province,Country,Post_Zip_Country,Other_Address_Details
646,392,XQJXTL,Seattle,Norfolk,Arizona,Oakland,Guinea,Argentina,Germany,0BRAZB5F07
647,944,RJ3QWVIPAK7742LO5,Riverside,Buckinghamshire,Wyoming,Colorado,United Kingdom,Armenia,Czech Republic,51M8V0D9
648,57,EREET1,Akron,Hampshire,Florida,Indianapolis,Gambia,Qatar,Senegal,WH73PGMG5A5I6N8K
649,539,68T,Yonkers,Moray,Washington,Indianapolis,Morocco,Peru,Angola,4X66NK1HGSB
650,44,B5Y2UQFEU9UU2,San Francisco,Tyrone,Texas,Dallas,Gibraltar,Mexico,Somalia,O
651,637,RHIONC1D9FURDP2WQMPC,Buffalo,Staffordshire,South Carolina,Portland,Myanmar,Lebanon,Mexico,
652,565,,Richmond,Somerset,North Carolina,Colorado,Saint Helena,Austria,Pitcairn,NALJ3NKJPP9P12ZED
653,590,95AB59BEJWBD,Austin,Lincolnshire,Washington,St. Paul,Nepal,Belgium,Paraguay,EWG208X
654,540,KBHLGBYWI82DQCXJ85P,Jersey,Tyne and Wear,Nebraska,Arlington,Puerto Rico,Macao,North Korea,M9OAJHB0VV2PHTJEH
655,919,D8CDB6R2UVXF0MIL818,Mesa,Gwent,Texas,Louisville,Côte d'Ivoire,Cape Verde,Singapore,EUZEHEY9A2
656,276,0HQX7YFXDUBRMAPCZ49A,Cincinnati,Yorkshire,Mississippi,Las Vegas,Ukraine,Cyprus,Argentina,L9CLX1
657,942,V2MAND3UC,Spokane,Leicestershire,Massachusetts,Sacramento,Cuba,Poland,Haiti,UE5SE173CN6KC2
658,364,6WO1VHE6DRUPZK,Portland,Moray,Alaska,Honolulu,Liberia,Tanzania,Myanmar,JU267S9C
659,352,TPX6M4SYG5F3NKLC3,San Jose,West Midlands,Illinois,Baton Rouge,Slovakia,Serbia,Guatemala,69AALP3KS7J2BLG
660,580,J4VX8TUKXWJP6224UN5O,Hialeah,Staffordshire,Arkansas,Sacramento,Sweden,Falklands,Niger,
661,351,7EX7W,Tampa,Berwickshire,Kentucky,Jersey,Isle of Man,Senegal,Malawi,D2A3PPNZQHJQTJL1
662,22,ERLRERNGGAV,Spokane,Moray,California,Las Vegas,Dominica,Mexico,Botswana,L4
663,152,3B16VFRYD1I,Milwaukee,Orkney,New Jersey,Tacoma,Mongolia,China,Jamaica,XIMJM
664,258,Y6EBB,Atlanta,Huntingdonshire,Massachusetts,Portland,Malta,Zambia,Guam,4II8
665,493,XPCDGS,Tucson,Leicestershire,Connecticut,Raleigh,Guadeloupe,Italy,Liechtenstein,M70E726HJNAU8KT
666,280,44YILLTY61CN1,Oakland,Selkirkshire,Ohio,Anaheim,Libya,Serbia,Réunion,
667,86,HGX2C9VT8,Los Angeles,Kent,Louisiana,Richmond,Liberia,Malvinas,Jamaica,Y0FZB7
668,434,C5QD53QV9TRBT,Jackson,Suffolk,Illinois,Fremont,Macao,Burundi,Zimbabwe,UGRHWK4HI8XJS4D
669,190,RGORR42NA6F,Jacksonville,Londonderry,Wyoming,Seattle,Eire,Hong Kong,Falklands,
670,317,FB3JHBVL6GUGT3B,Columbus,Norfolk,Oklahoma,Baton Rouge,Greece,Eire,Argentina,4K3NNE
671,482,E7R6NGAWK32,Toledo,Yorkshire,Wyoming,Nashville,Jordan,Hong Kong,Slovenia,
672,448,9OUKXVOERPCFF79BL8Y,Columbus,Hertfordshire,Ohio,Baltimore,Bolivia,Fiji,Mayotte,UGKH
673,611,TL92E9M,Fresno,Lanarkshire,California,Milwaukee,Belarus,Malawi,Tanzania,9A0Q
674,157,,Indianapolis,Staffordshire,Alabama,Indianapolis,Togo,Jordan,Sweden,RAPKYJTCZ
675,62,7YE9SBHLAIXFWPOVCQF7,Yonkers,Herefordshire,Maine,Fort Wayne,Libya,Chile,Andorra,A6KK1QU
676,312,,Louisville,Renfrewshire,Delaware,Raleigh,Hong Kong,Zambia,Guinea-Bissau,4M72S
677,93,C4EAOFS5O9PEJQ,Norfolk,Huntingdonshire,Michigan,Oklahoma,Djibouti,Australia,Dominica,24JZPZ
678,522,6,El Paso,Cromartyshire,Rhode Island,Minneapolis,Gibraltar,Nepal,Côte d'Ivoire,I1KMPZK
679,350,WSPAP18,Fremont,Greater Manchester,New Hampshire,Hialeah,Greece,Switzerland,Costa Rica,KTAEBINW
680,403,WK,Chicago,Leicestershire,Indiana,St. Louis,Cambodia,Seychelles,India,G1EJW4COI1HUZTM01R4Z
681,434,2I7R0WM9VIN2T4TO,Richmond,Cornwall,Illinois,Boston,Hong Kong,Pitcairn,Brazil,C
682,119,H5YX5,Oklahoma,Dorset,Nebraska,Omaha,Estonia,Guinea,Qatar,A5JSW
683,230,JE90N35DRVL261XEN4,Memphis,Dunbartonshire,New Hampshire,Raleigh,Cape Verde,Denmark,Lebanon,H5F8JIO
684,130,B58PW6,Aurora,Cromartyshire,Iowa,Madison,Gambia,Jersey,Iceland,3MX7X6Y3R
685,76,DJ,Fremont,Lincolnshire,Connecticut,Austin,Tunisia,Jamaica,Macedonia,0OEARJW3
686,58,QM9WEOCQWY6P,Boston,Rutland,South Dakota,Fort Wayne,Fiji,Greenland,Iraq,A4ECBG11V2MGAYFX47
687,734,V771NMS3IT8UYAPDTR,Arlington,Dumfriesshire,Georgia,Sacramento,France,Sri Lanka,Bhutan,Z5T7
688,555,MZ09B,Honolulu,Gwynedd,,Buffalo,Singapore,Swaziland,French Guiana,YS887EWBFEDFP
689,502,RDKOQ5IL0CIO47RQB,Dallas,Inverness-shire,Oklahoma,Corpus Christi,Seychelles,American Samoa,Tonga,MRW52054PPYCMB
690,400,S12GDND27G35VXW,Santa Ana,Wigtownshire,Indiana,Houston,Nauru,France,Micronesia,4ZHX0DI8STH6A0WK08
691,806,V8,Nashville,Clwyd,North Dakota,Portland,Mozambique,Montenegro,Hong Kong,K02
692,127,FRNP9XY6OPJYVNSG,San Diego,Worcestershire,Alaska,Philadelphia,Liechtenstein,Cook Islands,Montenegro,
693,468,4B0XANY2IVHKS8B,New Orleans,Dumfriesshire,Hawaii,Colorado,Somalia,Belarus,San Marino,68U3I
694,770,JVH5BTIEG,Arlington,Powys,North Carolina,Madison,Libya,Mozambique,Turkey,URK7BFWIOW3J3B
695,626,DNH7H3,Riverside,County Durham,Minnesota,Arlington,Ethiopia,Cook Islands,Guinea-Bissau,UV3S5Y3S
696,422,MRK7943ONQ,Oklahoma,Dumfriesshire,California,Detroit,Uganda,Philippines,Iran,31ZQQ
697,426,HMWG7FBRAAYBSMHMABL,Rochester,Dumfriesshire,Indiana,Shreveport,Saudi Arabia,Monaco,Chile,JFPI
698,629,DE25HRB9RDHO2F,Aurora,Isle of Wight,New Jersey,Fort Worth,Spain,Kazakhstan,Singapore,
699,943,T,Jersey,Suffolk,Maine,Spokane,Slovenia,Poland,Croatia,M3PHN
700,710,WF1W,Fresno,Gwent,Arkansas,Colorado,Palau,Switzerland,Vietnam,KXHHZN5CDQ
701,418,S6OGSK,Washington,Cumberland,Louisiana,Las Vegas,Syria,Liberia,Tajikistan,DCRYT39F5RWDOT
702,467,HSC2,Glendale,Cromartyshire,Ohio,St. Paul,Isle of Man,Tonga,Czech Republic,CV7REBHG
703,88,O3JQYG420XT,Tampa,Humberside,Pennsylvania,Columbus,Aruba,Guam,Luxembourg,V9M1BLEFT
704,292,8CONUDWKEOMWH1Y,Riverside,Sussex,Florida,Oakland,Finland,Kenya,Western Sahara,C67RSZF1IQOJSNEB94
705,616,G9K4M,Las Vegas,Worcestershire,Idaho,Grand Rapids,Syria,Cook Islands,Albania,BYVV73JH
706,713,RUA1YYWU,Louisville,Huntingdonshire,Texas,Memphis,Liechtenstein,Côte d'Ivoire,Albania,4KCHJJHE44ESYAZQ
707,290,UCE7FW,Oklahoma,Inverness-shire,California,Albuquerque,North Korea,Madagascar,South Korea,BG
708,685,NFGH20GN9XHDLQCPN,San Francisco,West Lothian,New Hampshire,Honolulu,Puerto Rico,New Caledonia,Sri Lanka,N
709,394,LUCSFXN,Yonkers,Greater Manchester,Virginia,Las Vegas,Djibouti,Guatemala,New Zealand,BATH5GAZN9I7XXD7096Z
710,904,ZRJ2TJUBL,Little Rock,County Durham,,Yonkers,Slovenia,China,Jamaica,5PTDOW5CR2JL382N2
711,665,N4JRDMR0HJ8YINQKT,Madison,Middlesex,Florida,,Paraguay,Canada,Slovakia,044G59RC1CNB
712,882,SVZJUI0P463YIA561J2U,Aurora,Dumfriesshire,Ohio,Charlotte,Thailand,Barbados,Colombia,RNU6K04GK4NV6YMT
713,565,Q0EG3B19VB,Long Beach,Warwickshire,Alaska,Fort Wayne,Chile,American Samoa,Isle of Man,AJXV6V
714,949,PTIQ5491QNILWJ0,Dallas,Isle of Wight,North Carolina,Louisville,Niger,Zambia,Uzbekistan,OKJLBUTOGUSX92INYWGZ
715,503,,San Antonio,Northumberland,Minnesota,Oakland,Kyrgyzstan,Mauritania,Madagascar,KYB4JC14EC
716,125,BL7H,Denver,Warwickshire,Wyoming,Seattle,Canada,Isle of Man,Seychelles,SSH0GI5P
717,792,,Richmond,Derbyshire,Tennessee,Boston,Bahrain,Guam,New Caledonia,YFB6OJMSWYYPVJ
718,213,2UK3Q6YG8,Honolulu,County Durham,South Dakota,Dayton,French Guiana,Portugal,Argentina,L8HSIRK2I65HLI6GRR
719,166,U8,Albuquerque,Armagh,Nebraska,Indianapolis,Nauru,Martinique,South Africa,J5N4G0Q
720,547,RE1X91,San Francisco,Clwyd,Kansas,Chicago,Austria,Belize,Belarus,7FDVW9CF81D7KDD
721,546,T7FHX2C8XA4RQ9FWK1,Oakland,Hertfordshire,Indiana,Shreveport,Cuba,Uruguay,Nauru,ZJ20
722,915,VS7AP2AB6E,St. Paul,Northamptonshire,Kentucky,Washington,Palau,Palau,Burkina Faso,QI6Y7ZZX41RRID
723,599,OXGWQVE35OTPIXQ,Anchorage,Moray,Missouri,Nashville,Poland,Brazil,Belgium,4B8782X
724,617,IFCHGWQ6BMWPFMQ6UNM,Norfolk,Cumbria,New York,Long Beach,Namibia,Belize,Panama,EJ36RU4WYQYH
725,702,BUJKIHVU12OCZZSW,Garland,Surrey,Wyoming,Milwaukee,Pitcairn,Nicaragua,Niger,7W
726,650,WTR,Honolulu,Bedfordshire,Kentucky,Tulsa,United States,Cook Islands,Cyprus,9DH40L
727,673,AK4YONJXNVUBJRNWR,Jersey,Banffshire,Ohio,Boston,Gambia,Cook Islands,Sierra Leone,10POOBUR7S3
728,694,,Hialeah,Renfrewshire,South Carolina,St. Paul,Monaco,Turkey,Vatican City,E4T7
729,489,,Tulsa,Greater Manchester,Alaska,Charlotte,Nepal,Eritrea,Libya,Z4T1KWQXEJYVLTFT315
730,976,W58XKQFTUBXUU009ELTT,Colorado,Argyll,New York,San Francisco,Mauritius,Kazakhstan,Mozambique,6GK3YQOTEHKF6D4VSEH
731,669,XD6T0F74Z2XTRA,Glendale,Gloucestershire,Washington,Glendale,Morocco,India,Costa Rica,ZQ9SWWMZOYB2O5XJKP
732,429,C6EY7P2CY0HIREH56,Glendale,Tyrone,Colorado,Fremont,Iceland,Montserrat,Jamaica,T7XIXYIO7OK0PK13F6R
733,393,PYR14JA7PU8Z03QVX,Colorado,Isle of Wight,New Hampshire,New York,Lithuania,Tunisia,Zambia,14P5G6IR1GLA2BNW
734,271,7VLLV08TJXGQIWRO,Toledo,Rutland,Arkansas,Toledo,Nepal,Afghanistan,Denmark,8BUD7EA3XLHM2HCSH1OI
735,268,BDA2UN0073YZESWH9YA,Yonkers,Herefordshire,Oklahoma,Kansas,Fiji,Gambia,Macao,2QFR
736,899,33RTA0DQZ,Yonkers,Warwickshire,Idaho,Anchorage,Venezuela,Slovakia,Trinidad,Q39YEW4
737,417,C8C1EHM5D7LLN,Baton Rouge,Gwynedd,New Hampshire,Norfolk,Cyprus,Algeria,Denmark,7UXUTQE1IK04YY8IL9Z
738,604,A,Omaha,Huntingdonshire,Missouri,Tampa,Taiwan,Samoa,Libya,85LELKN6UZ7L
739,862,54K,Dallas,County Durham,Louisiana,Charlotte,Italy,El Salvador,Hungary,0AHUN8Y3RK
740,658,8YG5Y8MHRUA91UR,Albuquerque,Cheshire,Kentucky,,Iraq,Djibouti,,ENOSVRC4XPT19J992
741,182,NDDEV3,Glendale,Kinross-shire,Michigan,Fort Wayne,Morocco,Singapore,Macao,
742,49,2XHFUIHV,Montgomery,Perthshire,Alaska,Phoenix,Martinique,Costa Rica,Moldova,6IDFMYOQNX10BHLF
743,613,6Q4DR725V4EIXCJT,Birmingham,Dunbartonshire,Illinois,Anaheim,Mayotte,Lithuania,Falklands,
744,143,K6RR6D5DE7HTSYAZ1,Indianapolis,Ayrshire,Indiana,Fremont,Western Sahara,Sudan,New Caledonia,V
745,351,BQDXFB7JQP14LXLOYA3,Anchorage,Bute,Nevada,Montgomery,Tuvalu,Brazil,Kuwait,B3
746,586,0CZZDZKC36,Mesa,Leicestershire,New Hampshire,Des Moines,Portugal,Luxembourg,San Marino,3NS798B
747,562,JV982SMQGJNNGB9LJ7,Baton Rouge,Cambridgeshire,North Carolina,Jersey,Grenada,China,Cuba,YVVK1SZ1Q443
748,436,Z0VK3YRDJGQVFJLI9C,Milwaukee,Suffolk,Maine,Kansas,Canada,Belgium,Colombia,2WEBGUJBE7W3
749,705,IVBJNY,Santa Ana,Caithness,Pennsylvania,Cincinnati,Andorra,Aruba,Somalia,9R
750,683,PIO4D14Z63NA5,Minneapolis,Inverness-shire,North Dakota,Jacksonville,Bhutan,Samoa,Hungary,RFI
751,294,BE2AQN73UT09UO,Mesa,Argyll,New York,Birmingham,Swaziland,Guinea-Bissau,Mayotte,J25GWJM0W4R6Z
752,682,OG8MQ88PF2PQGDHU,Cleveland,Yorkshire,Iowa,Des Moines,Lebanon,Switzerland,Saint Lucia,0REVSDR3KOZH6I77
753,463,6,Tucson,Greater Manchester,Pennsylvania,Milwaukee,Croatia,Timor-Leste,Brazil,
754,496,7G89XA5LNU44,Mesa,Aberdeenshire,Iowa,Las Vegas,Russia,Namibia,Virgin Islands,MQVZRY
755,164,FQINEOF13PN81WQQ,Phoenix,Moray,California,Denver,Lebanon,Tunisia,Bolivia,W8JE9GP3N90
756,842,Z13FHRF7BCKN,Arlington,Orkney,Oregon,Columbus,Comoros,Singapore,Guam,VM4LGIHGED3
757,316,VBYIBPVTF,El Paso,Clwyd,Texas,Atlanta,Panama,Saudi Arabia,Réunion,P52K
758,414,QD4RL1VDEVAV20R,Spokane,Dorset,Arkansas,Albuquerque,Italy,Egypt,Brazil,C00FFV57OB79EI9
759,740,Z,Jackson,Bedfordshire,Rhode Island,Nashville,Mayotte,Slovakia,Slovenia,R32H5EHAH0J4QP3E
760,120,G2BUEIUC9IL1UKJRC2D,Washington,Wiltshire,Tennessee,Raleigh,Tuvalu,Zimbabwe,Greece,UB80ZFQZDS7970VUL
761,174,T6FY6RAZ8XQCQSDDYWZL,Glendale,East Lothian,Nevada,Little Rock,Côte d'Ivoire,Algeria,Serbia,1
762,533,9,Honolulu,Dyfed,Arkansas,Norfolk,Bangladesh,Morocco,Croatia,
763,197,DSD1P,Akron,Caithness,Arkansas,Birmingham,Belize,Hong Kong,Switzerland,3YJPYEC1GZ7T4K706SN
764,711,AOOKY9AMDON8U,Oklahoma,Nairnshire,Washington,Houston,Nigeria,Timor-Leste,Guadeloupe,IRMA190OA5R2F
765,438,CR8A265TG3S3KE26TQ,Houston,Down,Wyoming,Kansas,Croatia,San Marino,Antarctica,QCPA11EYXSZF3GOTF5D
766,78,NX82SRI3Q,Glendale,Middlesex,Arizona,Aurora,Georgia,Martinique,Dominica,JCC9OOE
767,766,8CD25ELJ,Milwaukee,Suffolk,Connecticut,Montgomery,Honduras,Chile,Haiti,RB75E1
768,234,YI6H8LSVPVK7UXN663P,Madison,Derbyshire,Wisconsin,Charlotte,Malaysia,American Samoa,Comoros,UBW
769,171,JJ3F98RE1E0,New Orleans,Cheshire,West Virginia,Toledo,Haiti,Palau,Costa Rica,MYKTT
770,604,MQR1HG0GZW,Nashville,Clwyd,Idaho,Fort Worth,Lithuania,Rwanda,Jamaica,L6K0GQMOSJD0GL
771,709,76D,Santa Ana,Angus,Massachusetts,Riverside,United States,Iran,Myanmar,MP6MKU12MUHID
772,813,EPVZAV3JFFQ70,Austin,Dyfed,Kentucky,Louisville,Costa Rica,Micronesia,Mauritius,OZIIY
773,260,DTA,Atlanta,Tyrone,Minnesota,Las Vegas,Sweden,Kyrgyzstan,Cambodia,HUOALLGMHGTVAE08D78
774,803,2K,New York,Dyfed,Georgia,Mesa,Cuba,Greece,New Zealand,K4X6Y78X3JV
775,267,5MOP39HMPV9VUCP5FP,Cleveland,Humberside,Utah,San Francisco,Kazakhstan,French Guiana,Georgia,HIUS1W0ZDE
776,357,J7CMR80,Mesa,Surrey,Idaho,Spokane,Nicaragua,Rwanda,Lithuania,60L8ZQGMA
777,465,L2IC4S9,Fremont,Kinross-shire,California,Milwaukee,Bolivia,Congo,Guatemala,HJDWHBDCIIYKBDS
778,246,2697MMWPJHC5HNO,Newark,Hertfordshire,Hawaii,El Paso,Réunion,Fiji,Liberia,86H6835KR
779,406,5F,Columbus,Yorkshire,Arkansas,Albuquerque,Panama,Vietnam,Namibia,DZ97NXK80ZHVJKNNU
780,587,VTZXH3MVK6I53L3NY5H0,Virginia Beach,Herefordshire,Massachusetts,Santa Ana,Zambia,Burkina Faso,Tuvalu,LL
781,88,B,Akron,Down,Ohio,Toledo,Morocco,Andorra,Jordan,7FEI95
782,104,39WV4XE,Buffalo,Gloucestershire,Kansas,Indianapolis,Burundi,Belgium,Argentina,1DDT5CYE2BV102DT3C
783,715,6ORDF29,Tucson,Humberside,Alaska,Raleigh,Mauritius,Switzerland,Western Sahara,WJL99Y6
784,259,4ZQC,Los Angeles,Caithness,Louisiana,Minneapolis,Macao,Lesotho,Mayotte,5JVPDRG7NLN
785,639,0C9JE0QPOF,New York,Bedfordshire,Wyoming,Stockton,Philippines,Belarus,Tuvalu,7M8LJ
786,8,K7WOK8IX5JCHB7NKPD,Riverside,East Lothian,North Carolina,St. Louis,Botswana,Malawi,Sudan,KKMUMB5M8KF44UZWTU7L
787,277,06Z42XNBPWNXI,St. Paul,Moray,Louisiana,Raleigh,Congo,Peru,Bahamas,9JVQ7FMF9A
788,622,NT85K7WHS6YOVXBR,New York,Lanarkshire,Iowa,St. Louis,Rwanda,French Guiana,Kazakhstan,Q9ELTAWJJQIWRJHTRBSD
789,532,0CBFXL2UQXW,Sacramento,Dumfriesshire,Wisconsin,Raleigh,Cambodia,Barbados,Taiwan,XIA1Q4FVJ7Z9F
790,691,1HLT,El Paso,Surrey,Wisconsin,Tucson,Belize,Liechtenstein,Tajikistan,VGE3IXN1QQN47
791,671,OEFE45GIDT5E2PZ,Norfolk,Banffshire,Maine,Tacoma,Ethiopia,Anguilla,Saudi Arabia,MV3GX
792,224,,Des Moines,Roxburghshire,Missouri,Long Beach,Serbia,Samoa,Saudi Arabia,TQ3K26H
793,398,NL7TP85BU9Z,Akron,Humberside,Oregon,Albuquerque,Georgia,Vatican City,Iraq,0IJNB5M
794,552,RODUM8,Dayton,East Lothian,Montana,Lincoln,Lithuania,El Salvador,Chile,C8AFPVSKDLXO9
795,81,B,Fresno,Suffolk,South Carolina,Pittsburgh,Cyprus,Czech Republic,Montserrat,4IBTK4
796,398,W6UWKRXFO7XTLU0MFZ6,Fresno,Ross,Maine,Atlanta,Madagascar,Costa Rica,Germany,T0CGZ1760T149
797,853,2AVHTM4RJFG1NDQ,Jacksonville,Herefordshire,Wisconsin,Omaha,Kenya,Slovakia,Pitcairn,V6HWXYI6G8
798,215,DW5G8V512V5T,Kansas,Dyfed,Kansas,Newark,Tonga,Morocco,Uganda,EBE
799,262,869R1ZMBC2XN5,Phoenix,Berwickshire,Iowa,St. Petersburg,San Marino,Bahrain,Morocco,BHKHZI7XZQTKDDSVK06
800,498,8,Mobile,Merseyside,Montana,Jacksonville,Myanmar,Mayotte,Djibouti,BUWM6UNJ3MLPS4OB
801,159,V684L,Atlanta,Sutherland,Minnesota,Spokane,Guadeloupe,Guam,India,M9ZO9H63D4T
802,781,IUQ164TFYGBEA97,Garland,Armagh,Ohio,Long Beach,Singapore,Cameroon,Angola,D8D56Q
803,221,LD430U7T3ZXA6P,Columbus,Rutland,Massachusetts,Madison,Saudi Arabia,India,Virgin Islands,LXA4VOTC44R
804,665,P,Austin,Lanarkshire,Nebraska,Milwaukee,Macao,Gabon,Honduras,OGEYQ6J1DQJSPUV
805,522,ZOF00,Dayton,Gloucestershire,Illinois,Miami,China,Guinea,San Marino,E8JMD
806,72,HHX,Austin,Dunbartonshire,Kansas,Los Angeles,Niger,Serbia,Afghanistan,QJB430F42ZMV47ZA
807,515,GBQMZJKLUZI8OMXY77,Montgomery,Yorkshire,Tennessee,Columbus,Namibia,Hungary,Myanmar,YMP3VEH
808,661,89JMNAKSA,Tucson,Shropshire,Nevada,Norfolk,Zimbabwe,Mayotte,Lebanon,
809,405,KNM2PQHCD,Kansas,Northamptonshire,Massachusetts,Buffalo,Gabon,Greece,Niue,1S3YWK5VGQVM
810,668,R,Tampa,Northamptonshire,Utah,Long Beach,South Korea,Cape Verde,Morocco,3JL8NJ6U
811,324,32P8QZS3,Corpus Christi,Cumberland,North Carolina,Arlington,Austria,Myanmar,Zambia,OQ3LL
812,228,LAYOVXP2BEQA0ACW6ZV,Corpus Christi,Lanarkshire,New York,Jacksonville,Vanuatu,Libya,Egypt,
813,717,LU9RM5GWFKL,Los Angeles,Cromartyshire,Alabama,Arlington,Puerto Rico,Ethiopia,Lithuania,4V4UP2
814,384,,Pittsburgh,Stirlingshire,Louisiana,Aurora,Micronesia,Niue,Thailand,C66FGZNG3O1V33V7
815,600,HYCOEUTRA1J0B2RDC,Omaha,Aberdeenshire,Delaware,Denver,Ghana,Vietnam,Taiwan,BK
816,70,0WOHQ061,Pittsburgh,Yorkshire,Idaho,Madison,Australia,Tunisia,Russia,4CUAZ66CVQRW0C
817,125,HSNRS,San Jose,Lanarkshire,Alaska,Lubbock,Luxembourg,Réunion,Czech Republic,1H4PU27MFKPWL9O
818,91,4JCZ8,Anchorage,Bedfordshire,Oklahoma,Memphis,Moldova,Togo,Gabon,I4R3ZCVGASBKCW5
819,501,52NB,Oklahoma,Nairnshire,Washington,Oklahoma,Uzbekistan,Slovakia,Isle of Man,QUT
820,793,QRB2,Charlotte,Northumberland,Kentucky,Bakersfield,Bangladesh,Ecuador,Congo,QLQ8WP
821,718,J2ZL2I,Tucson,Berwickshire,Ohio,,Botswana,Suriname,Chile,Q9AL27H8R999
822,576,8CHC3BYMAQ97JFD4SVU0,Milwaukee,Lanarkshire,Tennessee,Bakersfield,Namibia,Taiwan,Turkey,MOE1QM
823,549,XAFPNS9KR7OLJ4NQF,Sacramento,West Midlands,Wyoming,Santa Ana,Hong Kong,Ukraine,Georgia,IEU5RFYIXEI6AX4
824,776,QPOI0H4J96Y6P8ITA22M,Los Angeles,Dumfriesshire,Wyoming,Birmingham,Fiji,Cook Islands,Ghana,078DVNDLHK4226OHA
825,828,JP1IILL0BQD,,Northumberland,Texas,Columbus,Dominica,Poland,Niger,VBE5UN8YBCQ
826,409,U3AHF9XL4I3MK,Norfolk,Midlothian,Washington,St. Louis,Cameroon,Netherlands,Sri Lanka,ZSHHEUH9EV19N6BWGQP
827,572,F3PTLOSL7Z,Baton Rouge,Lanarkshire,New Jersey,Atlanta,Tanzania,Mozambique,Cameroon,WU1SSVDL5XC1VELCKLSU
828,669,ZHWJIYF,Tampa,Oxfordshire,Washington,Seattle,Guernsey,Cyprus,Virgin Islands,
829,621,TV57BVS4,Fresno,Wiltshire,Massachusetts,Grand Rapids,Zambia,Bermuda,Argentina,10A5HNCCILMP64QPPJHW
830,869,B0MFY05HBH5PK9VBVFS1,Santa Ana,Suffolk,Missouri,San Francisco,Tuvalu,Belize,Zimbabwe,HJZE8LZBVYV1VT1IMD
831,68,LKN1RM9WDYSJR96D71H,Richmond,Lancashire,Indiana,Jackson,Costa Rica,United States,Seychelles,9SERE5
832,338,17GAV,Albuquerque,Renfrewshire,Rhode Island,Honolulu,Cuba,Mexico,Israel,GLVW9D3WJHAR92C0
833,339,M9WGFZ3ZQFYD6EWK,Rochester,Clackmannanshire,Virginia,Anaheim,Vatican City,Croatia,Tanzania,MROBBP7
834,710,I,Omaha,Isle of Wight,New Hampshire,Tampa,Bangladesh,Indonesia,Hungary,5RNB2SL804DFZOIXY9J
835,428,6TZOXNEBA0D4C,Indianapolis,Northamptonshire,Wisconsin,New Orleans,New Zealand,Seychelles,Madagascar,
836,1,IZZ0WJSGSJRETU2UG,New York,Buckinghamshire,Alabama,Louisville,Slovakia,Switzerland,Isle of Man,V4NWSS4MHW5VOU4L
837,970,XYPEMLYT0OSYCBM,Lincoln,Renfrewshire,Vermont,Milwaukee,Guinea,Palau,Austria,LHPPI8XYLNX
838,431,NEWK1ZJP1GXITJ8G,Louisville,Wiltshire,Montana,Kansas,Aruba,Mayotte,Montenegro,QD25Z603QJANYQ3
839,738,46DH4CE13,San Diego,Warwickshire,California,Louisville,Guadeloupe,Botswana,Sierra Leone,
840,200,4NT7FSM7N,Baltimore,Rutland,Ohio,Bakersfield,Aruba,Gambia,Turkey,Q4KWHCRUHD
841,82,W,Stockton,Essex,South Dakota,Aurora,Liechtenstein,Burundi,Denmark,QX
842,592,YFZD6NGZHGCF758,Madison,Oxfordshire,South Dakota,Memphis,Congo,Burkina Faso,Moldova,46DRJ2PON3HP261QR
843,393,J2IJY,New Orleans,Somerset,Utah,Baltimore,Kenya,Vatican City,Serbia,XGUICC80ABIT5DTC6
844,773,E289HP7CKJN,Anchorage,Northamptonshire,Colorado,Yonkers,Ghana,Turkey,Estonia,KZKWS2HHES
845,542,7X,Montgomery,Oxfordshire,Kansas,Minneapolis,Argentina,Tajikistan,Tanzania,LTQLQTGCLT0IISE
846,736,Q6QL31OBDZ,St. Paul,West Lothian,Pennsylvania,St. Louis,Germany,Malaysia,Malawi,UY4WQ0J6SL0OS1VYG
847,432,KWNLFDAI0W4X5Q,Fort Wayne,Humberside,Missouri,Des Moines,Australia,Libya,Falklands,PHR8F
848,802,5VSS,Mobile,Oxfordshire,Maryland,Long Beach,Puerto Rico,French Guiana,Macedonia,CZKNKH14D
849,706,XA8SWRXUEQRU9,Kansas,Essex,Maine,St. Petersburg,Cook Islands,Fiji,France,MJ
850,367,5BOZ39KOXKM9LVBW,Sacramento,Gwent,Nevada,Tampa,Canada,Gambia,Swaziland,VJK9KT4SSKJY21S
851,116,ILMD,Detroit,Derbyshire,Kentucky,St. Paul,American Samoa,Kazakhstan,Belarus,XEMIKKQFWLAKVAWFBO
852,916,NVPOFF395ANYKGH,Atlanta,Herefordshire,Illinois,Omaha,Taiwan,Trinidad,Iraq,6487EARJ
853,714,PI,Cincinnati,Hampshire,Maine,Kansas,Uzbekistan,Singapore,Luxembourg,1OIF90GH00P
854,115,8DN6,Los Angeles,Leicestershire,Wisconsin,Fort Worth,Panama,Spain,Israel,T4DYIKWHN3NDGL
855,781,62JIY89,Stockton,Midlothian,South Dakota,Riverside,Libya,Poland,Azerbaijan,
856,676,TWNSAFU,Cincinnati,Essex,New Mexico,Washington,Poland,Kuwait,Latvia,778T0A
857,539,KNFBMMAUFWT2V4WZO2,Boston,Wiltshire,Ohio,Sacramento,Iraq,Cyprus,Poland,73UAVUFFAY9D
858,370,DWLBW0Z5OS,Toledo,Nairnshire,Michigan,Aurora,Liechtenstein,,Nigeria,V8WPU2RX14ZO2R9SSWBI
